trackId,length,width,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
557,4.91,2.32,3190,3482,293,truck,1,136.82,13.35,14.86,14.1,10.16,0.76,18.57,0
556,3.9,1.48,3191,3867,677,car,2,139.82,5.36,7.14,6.2,6.86,1.28,11.14,0
558,3.78,1.81,3196,3232,37,car,1,6.21,4.29,4.6,4.52,-1.0,-1.0,-1.0,0
555,3.86,1.56,3199,4221,1023,car,2,139.67,2.81,5.34,4.11,5.66,1.33,12.81,0
559,7.61,2.44,3201,3555,355,truck,1,136.22,6.27,11.82,11.12,6.97,0.63,8.04,1
560,3.94,1.43,3202,3782,581,car,2,139.52,6.96,7.88,7.23,10.42,1.49,12.31,0
561,3.85,1.66,3222,3533,312,car,2,138.47,13.13,13.99,13.39,-1.0,-1.0,-1.0,0
562,3.87,1.61,3233,3455,223,car,1,58.86,7.37,8.51,7.9,-1.0,-1.0,-1.0,0
563,3.53,1.44,3238,3526,289,car,1,137.23,13.55,14.96,14.26,28.12,1.92,26.19,0
564,3.71,1.5,3242,3607,366,car,1,138.02,10.2,12.19,11.34,8.7,0.74,6.23,1
566,3.71,1.54,3249,3497,249,car,1,136.89,15.9,17.07,16.54,46.8,2.8,76.18,0
567,3.71,1.5,3265,3556,292,car,1,137.81,13.83,14.52,14.17,10.28,0.74,31.94,0
568,3.08,1.2,3274,3538,265,car,1,136.29,15.06,15.98,15.48,9.22,0.61,-1.0,0
570,3.98,1.61,3289,3951,663,car,2,139.86,5.33,7.51,6.32,12.22,2.19,19.59,0
572,3.86,1.48,3292,3634,343,car,1,138.51,9.72,12.98,12.02,16.72,1.55,25.21,0
569,3.83,1.48,3293,4249,957,car,2,139.89,2.86,6.91,4.4,3.94,0.61,2.12,1
573,3.83,1.69,3293,3638,346,car,2,138.86,11.12,12.93,12.07,-1.0,-1.0,-1.0,0
571,3.7,1.64,3293,3786,494,car,1,115.37,5.63,8.4,7.04,-1.0,-1.0,-1.0,3
574,3.75,1.48,3297,3866,570,car,2,139.93,7.22,8.03,7.4,16.61,2.24,32.3,0
576,4.24,1.65,3315,3695,381,car,1,138.28,10.43,11.45,10.89,4.12,0.39,28.99,1
577,3.71,1.69,3323,3847,525,car,1,121.84,5.35,8.47,6.94,-1.0,-1.0,-1.0,3
579,3.68,1.43,3343,3626,284,car,1,137.49,14.47,15.2,14.63,32.59,2.14,-1.0,0
580,3.83,1.5,3353,3753,401,car,2,139.51,7.73,11.73,10.44,13.84,1.45,5.14,2
578,3.83,1.48,3358,4295,938,car,2,139.93,2.61,6.65,4.49,1.91,0.66,8.52,0
581,3.71,1.5,3358,3912,555,car,2,140.03,7.35,7.89,7.58,8.29,1.06,17.47,0
575,13.05,2.06,3363,4132,770,truck,2,134.29,2.55,6.55,5.22,3.11,1.05,5875.39,0
583,3.89,1.87,3374,3409,36,car,1,6.5,4.05,4.6,4.44,-1.0,-1.0,-1.0,0
582,4.01,1.5,3380,3980,601,car,2,139.56,5.49,8.07,6.97,5.96,1.01,38.19,1
584,3.45,1.46,3381,3785,405,car,1,138.41,9.65,11.0,10.31,19.05,1.77,39.67,1
585,3.86,1.61,3383,3630,248,car,1,136.52,16.3,17.16,16.64,39.98,2.42,14.86,0
586,3.6,1.35,3386,3718,333,car,1,138.04,11.87,13.36,12.49,85.76,6.42,-1.0,0
587,3.71,1.78,3403,3904,502,car,1,122.74,5.43,9.25,7.37,-1.0,-1.0,-1.0,3
588,4.17,1.68,3417,3693,277,car,2,138.57,14.08,15.79,14.99,-1.0,-1.0,-1.0,0
589,3.86,1.48,3420,3821,402,car,2,139.31,8.1,11.91,10.4,25.46,2.87,37.4,1
590,4.92,2.06,3426,3785,360,truck,1,136.59,10.31,13.29,11.49,5.62,0.49,4.26,0
593,4.13,1.57,3429,3699,271,car,1,137.25,15.13,15.38,15.27,33.52,2.2,40.34,0
594,3.83,1.48,3434,4012,579,car,2,139.88,5.78,8.45,7.25,9.9,1.48,5.97,0
595,4.76,1.88,3434,3758,325,truck,1,137.78,11.99,12.91,12.67,12.49,1.0,19.76,0
591,3.64,1.46,3441,4345,905,car,2,140.1,2.87,6.63,4.66,3.07,0.79,10.65,0
592,4.05,1.57,3444,4191,748,car,2,139.88,3.09,7.05,5.61,4.01,0.95,4.08,0
596,3.75,1.46,3455,4032,578,car,2,139.95,6.2,8.08,7.26,8.32,1.21,21.9,0
597,3.9,1.54,3459,3705,247,car,1,137.47,16.42,17.19,16.79,38.4,2.27,259.89,0
599,3.9,1.46,3472,3857,386,car,2,139.26,9.25,12.33,10.92,9.0,0.84,16.7,1
598,3.84,1.73,3472,3710,239,car,1,56.98,4.94,7.91,6.98,-1.0,-1.0,-1.0,3
600,3.86,1.46,3481,4058,578,car,2,139.35,6.33,8.11,7.24,4.8,0.76,11.49,0
601,3.97,1.6,3490,3783,294,car,2,138.33,13.25,14.69,14.16,-1.0,-1.0,-1.0,0
602,4.2,1.87,3503,3657,155,car,2,38.75,5.31,8.5,7.33,-1.0,-1.0,-1.0,1
603,3.98,1.61,3505,3773,269,car,1,137.59,15.29,15.52,15.42,20.59,1.34,-1.0,0
604,3.71,1.54,3523,3783,261,car,1,137.16,15.49,16.3,15.81,41.17,2.59,61.51,0
605,3.67,1.46,3524,3846,323,car,1,138.24,11.96,13.21,12.82,34.2,2.61,49.5,0
607,3.86,1.39,3531,4114,584,car,2,139.72,6.05,7.93,7.16,12.22,1.9,266.06,0
608,3.88,1.81,3534,3569,36,car,1,6.22,5.0,5.14,5.08,-1.0,-1.0,-1.0,0
609,3.51,1.46,3535,3847,313,car,2,139.08,12.31,13.67,13.33,-1.0,-1.0,-1.0,0
611,4.01,1.54,3546,3874,329,car,1,137.76,12.06,13.5,12.63,30.79,2.49,12.27,0
606,4.24,1.61,3547,4430,884,car,2,138.66,3.09,5.5,4.71,3.9,0.84,-1.0,1
610,3.98,1.54,3548,4114,567,car,2,139.99,6.2,8.3,7.38,6.0,0.87,7.2,0
612,3.75,1.57,3550,3818,269,car,1,138.15,14.49,15.81,15.43,19.05,1.22,65.84,1
614,7.31,2.17,3580,3603,24,bus,2,2.12,2.85,2.93,2.89,-1.0,-1.0,-1.0,0
616,3.83,1.48,3585,4171,587,car,2,139.69,6.34,7.85,7.15,7.61,1.14,55.89,0
617,3.81,1.67,3586,4017,432,car,1,119.17,7.33,9.69,8.3,-1.0,-1.0,-1.0,3
615,4.88,1.69,3589,4567,979,truck,2,136.42,2.82,4.65,4.16,3.3,0.8,36.26,0
619,3.71,1.46,3608,4182,575,car,2,139.84,5.64,7.98,7.27,9.86,1.53,13.35,0
620,3.94,1.5,3611,3882,272,car,1,137.19,14.08,15.61,15.13,41.77,2.95,-1.0,0
618,3.83,1.52,3613,4324,712,car,2,139.72,2.96,8.58,5.89,1.8,0.31,2.28,0
621,3.69,1.72,3616,3780,165,car,2,38.33,5.08,8.24,6.89,-1.0,-1.0,-1.0,1
622,3.6,1.5,3636,3874,239,car,1,136.42,17.05,17.42,17.2,5.33,0.31,2.18,1
623,3.94,1.85,3660,3698,39,car,1,6.53,4.36,4.66,4.59,-1.0,-1.0,-1.0,0
625,5.02,2.29,3664,3988,325,truck,1,137.27,12.59,13.5,12.76,53.74,4.02,72.97,0
624,3.9,1.5,3665,4230,566,car,2,139.69,6.73,7.97,7.4,8.59,1.22,8.15,0
626,3.94,1.44,3687,4310,624,car,2,139.91,4.79,7.44,6.73,12.71,2.66,57.93,0
628,3.92,1.64,3697,3865,169,car,2,38.57,4.03,8.5,6.67,-1.0,-1.0,-1.0,1
627,4.2,1.54,3703,4465,763,car,2,135.99,3.53,6.36,5.34,2.44,0.5,6.81,1
629,3.9,1.54,3703,3953,251,car,1,137.64,16.23,16.87,16.54,48.67,2.92,11.83,1
632,3.81,1.79,3713,3757,45,car,1,7.61,4.32,4.81,4.65,-1.0,-1.0,-1.0,0
631,3.75,1.41,3713,4286,574,car,2,139.71,6.78,7.9,7.29,6.97,1.01,15.98,0
630,9.83,2.23,3726,4660,935,truck,2,133.39,2.84,4.65,4.24,6.52,1.6,15.1,0
633,3.41,1.46,3737,3984,248,car,1,136.95,16.46,16.82,16.64,54.41,3.3,-1.0,0
635,3.23,1.44,3747,4358,612,car,2,139.54,5.06,7.9,6.86,5.92,1.17,14.24,0
638,3.67,1.79,3755,3800,46,car,1,7.39,4.16,4.55,4.45,-1.0,-1.0,-1.0,0
637,4.01,1.57,3756,4324,569,car,2,139.5,6.87,7.74,7.35,4.35,0.63,9.83,0
636,4.13,1.54,3765,4449,685,car,2,138.22,3.66,7.97,6.03,3.49,0.65,2.66,0
639,3.83,1.5,3765,4032,268,car,1,137.34,14.65,16.06,15.43,72.83,4.97,-1.0,0
640,3.94,1.61,3770,4031,262,car,1,137.96,15.68,16.04,15.88,33.41,2.08,-1.0,1
641,4.07,1.74,3803,4181,379,car,1,121.46,8.7,10.96,9.68,-1.0,-1.0,-1.0,3
642,4.3,1.75,3812,4265,454,car,2,138.86,8.48,10.12,9.22,-1.0,-1.0,-1.0,0
643,3.79,1.43,3816,4388,573,car,2,140.04,6.72,7.84,7.33,8.85,1.23,15.21,0
644,3.68,1.41,3821,4146,326,car,1,137.53,12.58,12.94,12.71,43.09,3.33,-1.0,0
645,3.84,1.8,3828,3867,40,car,1,7.55,4.47,5.1,4.91,-1.0,-1.0,-1.0,0
646,3.9,1.43,3839,4424,586,car,2,138.97,6.33,7.61,7.12,10.24,1.51,13.61,0
647,5.1,1.84,3841,4769,929,truck,2,136.33,3.38,5.36,4.4,2.96,0.69,7.85,0
649,3.98,1.57,3867,4171,305,car,1,137.68,12.69,14.77,13.62,49.46,3.44,77.15,1
648,4.36,1.61,3869,4526,658,car,2,135.53,3.13,8.26,6.15,3.94,0.53,3.36,3
650,3.83,1.39,3879,4454,576,car,2,137.1,6.29,7.79,7.16,4.46,0.7,13.15,0
651,8.58,2.29,3881,4342,462,bus,2,135.66,6.81,9.29,8.71,-1.0,-1.0,-1.0,0
652,3.68,1.44,3903,4175,273,car,1,136.48,15.02,15.2,15.09,64.39,4.24,-1.0,0
655,3.6,1.46,3912,4237,326,car,1,138.09,12.51,13.1,12.72,33.56,2.62,71.23,0
654,3.71,1.43,3912,4434,523,car,2,137.96,7.48,8.33,7.9,9.9,1.25,13.17,0
653,4.91,1.99,3921,4867,947,truck,2,136.29,3.51,5.34,4.35,4.31,1.01,4.65,0
656,3.52,1.52,3922,4388,467,car,2,139.83,8.02,9.58,8.95,-1.0,-1.0,-1.0,0
657,3.71,1.54,3932,4500,569,car,2,136.05,6.05,7.89,7.18,6.9,0.94,32.07,0
659,3.77,1.71,3933,3972,40,car,1,6.22,3.68,4.15,4.02,-1.0,-1.0,-1.0,0
660,3.94,1.61,3938,4214,277,car,1,137.19,14.64,15.75,14.95,12.75,0.84,18.48,0
661,3.79,1.57,3942,4218,277,car,1,138.07,13.51,15.64,14.95,6.11,0.41,3.12,1
658,4.05,1.57,3946,4520,575,car,2,137.03,3.68,8.8,7.13,6.56,1.71,17.78,0
662,4.27,1.65,3950,4275,326,car,1,138.04,12.6,13.5,12.79,3.67,0.29,148.15,0
663,3.82,1.5,3951,4247,297,car,1,138.02,13.52,14.05,13.95,31.2,2.22,22.86,1
664,3.71,1.43,3953,4470,518,car,2,136.63,7.52,8.62,7.91,5.89,0.76,15.95,0
665,3.64,1.44,3960,4411,452,car,2,139.24,8.85,9.49,9.29,-1.0,-1.0,-1.0,1
666,3.9,1.57,3970,4258,289,car,1,136.57,13.94,14.9,14.25,12.9,0.87,-1.0,0
667,4.01,1.56,3981,4598,618,car,2,136.74,5.27,7.74,6.66,5.1,0.81,12.03,0
668,3.68,1.5,3984,4286,303,car,1,137.85,13.5,13.8,13.67,11.21,0.83,-1.0,1
669,3.98,1.57,3987,4270,284,car,1,138.28,12.96,15.66,14.57,5.89,0.4,2.84,1
670,3.81,1.76,3990,4025,36,car,1,6.32,4.65,4.9,4.82,-1.0,-1.0,-1.0,0
671,3.82,1.56,3994,4421,428,car,2,137.65,9.15,11.03,9.69,-1.0,-1.0,-1.0,0
672,3.68,1.39,4016,4591,576,car,2,136.69,3.53,8.86,7.1,6.3,1.78,92.13,0
674,3.72,1.5,4016,4300,285,car,1,136.93,14.32,14.78,14.47,15.34,1.07,35.37,0
673,9.83,2.4,4016,4330,315,truck,1,134.62,7.33,13.32,12.45,9.38,0.89,-1.0,0
675,3.64,1.56,4031,4847,817,car,2,137.21,3.52,8.22,5.06,3.41,0.54,2.42,1
677,3.64,1.46,4038,4297,260,car,1,137.74,15.36,16.53,15.93,7.01,0.43,4.82,0
678,3.27,1.41,4039,4428,390,car,2,137.03,10.06,11.31,10.62,4.46,0.4,1.83,2
676,3.94,1.54,4040,4562,523,car,2,137.1,6.33,8.95,7.9,8.59,1.34,-1.0,1
679,3.64,1.46,4040,4581,542,car,2,137.25,6.69,8.05,7.57,19.8,2.55,44.52,0
680,3.89,1.62,4060,4461,402,car,2,136.61,9.72,10.84,10.23,-1.0,-1.0,-1.0,0
682,3.86,1.61,4074,4357,284,car,1,137.74,14.25,14.98,14.63,24.11,1.61,41.86,0
681,3.79,1.52,4076,4850,775,car,2,137.28,3.54,7.6,5.34,1.99,0.36,2.75,1
684,4.09,1.69,4078,4423,346,car,1,138.0,10.84,12.48,11.92,18.38,1.7,-1.0,0
683,3.71,1.5,4080,4645,566,car,2,137.32,6.62,7.59,7.26,6.52,0.91,9.56,0
685,3.9,1.5,4094,4611,518,car,2,136.76,7.1,8.55,7.94,3.19,0.44,5.76,1
687,3.75,1.46,4104,4386,283,car,1,137.12,13.88,15.76,14.64,9.53,0.66,16.12,1
686,3.87,1.46,4105,4623,519,car,2,136.91,5.93,8.61,7.84,6.49,0.86,7.3,0
688,3.94,1.54,4127,4913,787,car,2,136.33,3.3,7.62,5.21,3.23,0.77,8.55,1
689,4.09,1.46,4128,4691,564,car,2,136.91,5.64,8.2,7.27,13.54,2.0,49.12,0
690,3.19,1.35,4132,4704,573,car,2,137.19,6.33,7.58,7.18,8.81,1.36,87.84,0
691,3.84,1.55,4144,4533,390,car,2,136.9,10.16,11.45,10.63,-1.0,-1.0,-1.0,0
692,3.9,1.61,4149,4423,275,car,1,137.04,14.91,15.18,15.02,69.67,4.64,30.42,0
693,3.71,1.54,4152,4462,311,car,1,137.06,12.82,15.45,13.39,8.21,0.63,6.41,2
694,3.9,1.54,4160,4683,524,car,2,136.95,6.95,8.84,7.88,10.91,1.52,13.42,1
695,3.71,1.54,4172,4731,560,car,2,136.01,6.76,8.04,7.27,2.81,0.38,6.82,0
696,3.71,1.48,4172,4680,509,car,2,137.38,6.21,8.89,8.08,10.88,1.35,10.23,0
697,3.71,1.5,4176,4747,572,car,2,137.17,5.5,8.33,7.18,5.62,1.01,30.44,0
698,3.92,1.63,4179,4515,337,car,1,111.66,9.42,10.37,9.97,-1.0,-1.0,-1.0,3
699,3.94,1.57,4183,4483,301,car,1,136.95,12.29,14.3,13.7,57.26,4.09,48.32,1
700,3.49,1.31,4192,4955,764,car,2,136.18,3.53,7.97,5.36,3.71,0.98,6.32,0
701,3.34,1.43,4204,4709,506,car,2,137.29,5.79,8.97,8.09,2.96,0.49,5.57,0
702,4.18,1.72,4204,4569,366,car,2,135.77,10.16,12.04,11.08,-1.0,-1.0,-1.0,0
703,3.68,1.48,4219,4785,567,car,2,136.63,5.64,8.19,7.2,4.46,0.68,23.28,0
704,3.94,1.54,4226,4501,276,car,1,137.06,13.39,15.8,14.96,19.54,1.27,7.87,0
706,3.95,1.75,4232,4263,32,car,1,6.08,4.86,5.18,5.09,-1.0,-1.0,-1.0,0
705,3.86,1.46,4234,4792,559,car,2,135.71,6.61,8.0,7.29,8.21,1.18,11.4,0
707,3.68,1.52,4239,4525,287,car,1,137.81,14.36,14.63,14.5,28.61,1.99,19.57,0
708,4.84,1.72,4245,5023,779,truck,2,136.48,3.44,7.44,5.3,2.06,0.46,2.96,0
709,3.6,1.5,4250,4590,341,car,1,137.76,11.19,12.5,12.17,28.46,2.32,-1.0,0
710,4.01,1.56,4258,4749,492,car,2,137.08,7.59,9.83,8.43,12.64,1.53,10.36,1
711,3.88,1.58,4260,4649,390,car,2,136.89,9.44,11.39,10.51,-1.0,-1.0,-1.0,0
712,3.79,1.59,4261,4532,272,car,1,136.88,14.57,15.46,15.11,11.29,0.77,8.46,0
713,3.94,1.54,4263,4522,260,car,1,136.26,15.67,16.04,15.82,67.91,4.32,49.07,0
715,3.21,1.41,4294,4678,385,car,2,137.11,9.79,11.9,10.71,-1.0,-1.0,-1.0,0
716,3.87,1.48,4298,4908,611,car,2,136.01,5.45,7.45,6.67,4.2,0.76,38.08,0
717,3.83,1.46,4299,4584,286,car,1,137.51,13.76,14.88,14.44,16.05,1.13,-1.0,0
714,4.05,1.37,4301,4780,480,car,2,135.22,6.62,8.87,8.43,17.02,1.97,15.43,0
718,3.94,1.52,4307,4570,264,car,1,136.44,15.34,15.89,15.6,19.31,1.22,164.05,0
719,6.98,2.17,4336,5083,748,truck,2,135.32,3.28,7.48,5.44,2.81,0.85,10.03,0
721,3.71,1.56,4349,4600,252,car,1,136.28,15.46,17.3,16.33,10.72,0.67,8.31,0
722,3.86,1.54,4355,4636,282,car,1,137.51,14.08,15.6,14.73,20.96,1.45,27.68,0
724,3.45,1.54,4357,4654,298,car,1,136.89,13.2,14.48,13.85,27.75,2.03,12.84,1
723,3.65,1.87,4358,4392,35,car,1,6.47,4.65,5.02,4.91,-1.0,-1.0,-1.0,0
725,5.06,2.32,4367,4704,338,truck,1,137.16,11.68,12.31,12.2,57.07,4.72,-1.0,0
726,4.86,1.67,4368,4768,401,truck,2,135.32,4.81,11.06,9.87,-1.0,-1.0,-1.0,0
727,3.86,1.41,4372,4872,501,car,2,137.14,6.48,8.8,8.21,14.4,2.22,34.78,0
729,3.79,1.43,4386,4995,610,car,2,137.08,6.13,7.54,6.74,11.4,1.82,13.07,0
730,3.71,1.35,4398,5151,754,car,2,136.76,2.77,7.62,5.46,4.39,1.17,19.7,0
731,3.75,1.57,4403,4676,274,car,1,137.03,14.61,15.88,15.14,13.01,0.86,8.95,0
728,13.24,2.06,4419,5083,665,truck,2,131.76,3.44,6.85,5.89,22.84,3.54,-1.0,0
732,3.93,1.62,4421,4813,393,car,2,136.53,8.8,11.43,10.42,-1.0,-1.0,-1.0,0
733,3.83,1.46,4437,5003,567,car,2,136.54,6.39,7.87,7.21,3.34,0.44,9.61,1
734,3.86,1.57,4444,4760,317,car,1,136.63,11.82,13.22,12.91,19.76,1.5,12.89,0
735,4.02,1.65,4449,4730,282,car,1,110.36,10.84,12.23,11.8,-1.0,-1.0,-1.0,3
736,3.64,1.54,4450,4742,293,car,1,135.88,12.79,14.49,13.98,18.86,1.3,-1.0,1
737,3.9,1.54,4452,4965,514,car,2,137.04,4.66,8.53,7.89,14.74,2.24,34.98,0
738,4.32,1.61,4462,4848,387,car,2,136.24,9.15,11.52,10.49,28.35,2.88,12.53,1
739,4.08,1.71,4469,4619,151,car,2,37.4,5.8,7.94,7.28,-1.0,-1.0,-1.0,1
740,3.86,1.62,4473,4864,392,car,2,135.69,7.23,11.47,10.3,-1.0,-1.0,-1.0,0
741,3.86,1.5,4475,4707,233,car,1,133.71,16.88,17.41,17.27,59.66,3.44,31.85,0
742,3.56,1.41,4480,5216,737,car,2,136.57,2.71,7.62,5.53,5.29,1.51,15.6,0
743,4.21,1.56,4493,5158,666,car,2,136.5,3.52,7.04,6.13,7.54,1.73,5.18,0
744,4.01,1.43,4505,5054,550,car,2,136.56,4.95,7.76,7.34,7.54,1.04,9.0,0
745,3.94,1.5,4506,5052,547,car,2,136.61,4.25,7.99,7.41,7.24,1.01,25.53,0
746,3.53,1.48,4513,4742,230,car,1,134.03,17.25,17.67,17.56,58.46,3.32,16.61,0
747,3.94,1.65,4514,4904,391,car,2,136.12,7.96,11.55,10.43,-1.0,-1.0,-1.0,0
748,4.31,1.69,4525,5268,744,truck,2,136.65,2.83,8.11,5.53,1.91,0.54,10.15,0
749,4.05,1.52,4553,5217,665,car,2,137.04,3.11,7.54,6.17,4.91,1.24,17.01,0
750,4.09,1.54,4553,5093,541,car,2,136.18,4.81,7.93,7.43,6.3,0.8,8.66,0
751,3.49,1.46,4559,5097,539,car,2,135.94,4.93,8.25,7.51,6.52,1.13,13.84,0
752,3.75,1.57,4567,4868,302,car,1,135.06,12.8,13.86,13.45,46.4,3.44,147.2,0
754,4.02,1.82,4581,4739,159,car,2,37.29,6.39,7.54,7.13,-1.0,-1.0,-1.0,1
756,3.41,1.46,4583,4818,236,car,1,134.66,16.06,17.71,17.2,52.65,3.09,15.95,0
755,5.43,2.06,4586,4586,1,truck,2,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0
757,4.75,2.24,4590,4997,408,truck,2,134.94,9.18,10.63,10.01,-1.0,-1.0,-1.0,0
758,4.01,1.5,4607,5281,675,car,2,136.22,2.14,7.86,6.0,3.04,0.75,9.98,1
759,3.71,1.48,4613,5154,542,car,2,135.96,5.63,8.19,7.5,7.24,1.22,81.67,0
760,3.64,1.43,4616,4859,244,car,1,134.23,16.44,16.83,16.62,56.89,3.42,-1.0,0
761,3.78,1.59,4622,5051,430,car,2,136.42,7.88,10.2,9.54,-1.0,-1.0,-1.0,0
762,3.45,1.5,4627,4876,250,car,1,134.49,15.61,16.53,16.19,4.99,0.3,3.59,1
763,9.95,2.48,4635,5036,402,truck,1,134.47,5.01,10.72,9.79,23.51,3.72,-1.0,0
764,4.13,1.44,4635,5190,556,car,2,136.2,5.36,7.8,7.31,16.16,2.38,56.95,0
765,3.96,1.87,4635,4670,36,car,1,4.59,2.18,2.94,2.66,-1.0,-1.0,-1.0,0
766,3.98,1.5,4642,5314,673,car,2,136.91,2.97,8.06,6.09,1.12,0.31,5.78,1
767,3.68,1.57,4644,4906,263,car,1,134.79,15.3,15.78,15.45,8.81,0.57,-1.0,0
768,3.64,1.39,4653,4864,212,car,1,133.18,18.43,19.37,18.94,95.55,5.12,76.06,0
769,4.01,1.46,4673,5247,575,car,2,136.68,2.79,8.12,7.05,8.47,1.38,15.93,0
770,4.07,1.66,4678,5146,469,car,2,136.44,8.05,9.45,8.77,-1.0,-1.0,-1.0,0
771,3.77,1.98,4679,4711,33,car,1,4.07,4.34,4.61,4.43,-1.0,-1.0,-1.0,0
772,3.6,1.52,4686,5013,328,car,1,135.49,10.15,14.43,12.43,6.19,0.51,3.87,1
773,3.71,1.5,4690,5214,525,car,2,136.24,6.05,8.26,7.73,11.29,1.42,25.87,0
774,4.08,1.65,4692,4979,288,car,1,109.84,10.62,11.9,11.48,-1.0,-1.0,-1.0,3
775,3.71,1.48,4705,5362,658,car,2,136.74,2.56,8.02,6.19,2.89,0.72,13.88,0
776,3.86,1.46,4711,5312,602,car,2,136.97,3.54,8.01,6.79,1.72,0.44,36.21,0
778,3.91,1.59,4733,5090,358,car,1,135.19,10.68,12.11,11.38,17.44,1.6,19.93,2
779,3.68,1.46,4734,5265,532,car,2,135.73,6.48,8.3,7.61,4.31,0.56,7.27,0
780,3.88,1.96,4735,4759,25,car,1,2.8,1.93,2.32,2.19,-1.0,-1.0,-1.0,0
781,3.94,1.57,4741,4957,217,car,1,133.24,17.59,18.73,18.43,50.89,2.84,-1.0,0
782,4.06,1.7,4753,5042,290,car,1,112.79,11.11,12.09,11.71,-1.0,-1.0,-1.0,3
783,4.05,1.63,4754,5209,456,car,2,135.4,6.62,9.26,8.82,-1.0,-1.0,-1.0,0
784,4.2,1.5,4765,5412,648,car,2,136.11,2.41,7.83,6.25,3.86,0.85,17.54,0
786,3.79,1.57,4771,5159,389,car,1,135.06,9.75,12.09,10.49,8.06,0.75,14.64,1
787,3.75,1.48,4780,5357,578,car,2,136.41,3.12,8.07,6.99,6.11,1.04,12.17,0
788,3.79,1.46,4792,5310,519,car,2,136.18,6.06,8.21,7.8,8.17,1.03,14.97,0
789,5.25,2.06,4803,4943,141,truck,2,34.26,4.75,7.71,6.94,-1.0,-1.0,-1.0,1
790,13.24,2.01,4804,5472,669,car,2,135.88,1.9,7.23,6.08,22.88,3.27,98.57,0
791,3.71,1.93,4805,4826,22,car,1,2.62,2.67,2.91,2.83,-1.0,-1.0,-1.0,0
792,3.79,1.5,4811,5044,234,car,1,134.4,16.89,17.48,17.29,39.56,2.34,-1.0,0
793,3.94,1.61,4813,5186,374,car,1,135.24,9.64,11.81,10.84,4.27,0.42,5.74,1
794,3.9,1.46,4829,5515,687,car,2,137.04,3.11,7.61,5.97,1.76,0.32,6.42,0
795,4.62,1.73,4832,5266,435,car,2,136.28,7.83,10.03,9.27,-1.0,-1.0,-1.0,0
800,4.01,1.46,4850,5364,515,car,2,136.11,4.4,8.48,7.79,9.86,1.24,16.1,0
801,3.75,1.48,4861,5418,558,car,2,136.61,3.68,8.26,7.25,10.8,1.55,25.11,0
802,3.86,1.56,4866,5181,316,car,1,135.3,12.05,13.35,12.86,110.7,8.45,-1.0,1
803,3.76,1.5,4890,5475,586,car,2,137.08,6.19,7.65,6.97,5.55,0.89,64.53,2
805,3.81,1.63,4895,5290,396,car,2,134.91,9.23,11.32,10.22,-1.0,-1.0,-1.0,0
806,3.76,1.54,4895,5225,331,car,1,110.21,9.64,10.24,10.0,-1.0,-1.0,-1.0,3
804,4.33,1.61,4897,5503,607,car,2,135.66,3.11,8.66,6.67,5.21,0.7,2.0,2
807,3.95,1.83,4902,5043,142,car,2,36.72,5.97,8.83,7.73,-1.0,-1.0,-1.0,1
808,3.41,1.43,4907,5427,521,car,2,136.35,6.2,8.45,7.8,9.53,1.32,25.61,0
809,3.9,1.54,4908,5154,247,car,1,134.47,15.77,16.56,16.37,51.6,3.27,-1.0,0
810,3.83,1.46,4916,5476,561,car,2,137.08,3.96,8.89,7.28,6.9,1.42,14.5,0
811,3.87,1.5,4923,5550,628,car,2,136.71,2.85,7.34,6.46,3.23,0.44,-1.0,1
812,3.71,1.54,4947,5217,271,car,1,135.62,14.21,15.76,15.05,20.66,1.35,7.18,0
813,3.9,1.57,4951,5425,475,car,2,136.02,7.36,10.16,8.62,7.91,1.07,6.98,1
814,3.64,1.41,4952,5474,523,car,2,136.44,7.28,8.41,7.84,7.09,0.95,46.95,0
815,3.9,1.48,4960,5562,603,car,2,136.86,3.26,7.91,6.75,4.31,0.91,8.99,0
816,4.21,1.63,4973,5379,407,car,2,135.31,8.6,11.1,9.83,-1.0,-1.0,-1.0,0
817,3.86,1.57,4981,5213,233,car,1,133.54,16.9,17.62,17.28,31.35,1.79,25.34,0
818,3.83,1.5,4983,5606,624,car,2,135.96,5.08,7.13,6.51,5.47,0.9,41.48,0
819,5.29,1.91,4990,5635,646,truck,2,136.33,2.99,7.24,6.28,5.66,1.52,14.29,0
820,3.56,1.43,4990,5503,514,car,2,135.47,5.64,8.45,7.83,4.72,0.61,10.35,0
821,4.58,1.97,5000,5360,361,truck,1,110.13,8.57,11.18,9.26,-1.0,-1.0,-1.0,3
822,2.74,1.43,5012,5498,487,car,2,135.26,6.51,10.56,8.39,12.04,1.63,26.94,2
823,3.76,1.67,5013,5426,414,car,2,136.32,8.77,11.01,9.94,-1.0,-1.0,-1.0,0
824,3.86,1.5,5017,5615,599,car,2,136.18,2.14,8.56,6.74,5.36,1.36,10.07,0
825,3.79,1.56,5024,5262,239,car,1,134.01,16.47,17.21,16.88,20.25,1.23,-1.0,0
827,3.86,1.48,5033,5564,532,car,2,136.09,4.94,8.26,7.6,6.67,1.15,32.74,0
828,3.93,1.79,5033,5175,143,car,2,37.06,5.87,8.79,7.66,-1.0,-1.0,-1.0,1
