ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI,road_id,lane_id
1706928729500468352,5,PilotStdby,37.81307486390779,-1.660541699578289,-0.1536230172835075,-0.0472236053491785,14.3125,51.52499771118164,-0.5297390818595886,0.2746790647506714,0.0,False,False,1,1
1706928729510468352,5,PilotStdby,37.95726664580389,-1.6662308372829102,-0.1546857655295852,-0.0474900420734983,14.3125,51.52499771118164,-0.5297390818595886,0.2746790647506714,0.0,False,False,1,1
1706928729520468352,5,PilotStdby,38.10100194268398,-1.6710229154177796,-0.1552638255139662,-0.047751356394289,14.309472459868417,51.514098640622485,-0.5287886735104428,0.2784806894853928,0.0,False,False,1,1
1706928729530468352,5,PilotStdby,38.24480384801564,-1.67597128494981,-0.1558434724045536,-0.0480171075191378,14.28125,51.41249847412109,-0.519929051399231,0.3139190971851349,0.0,False,False,1,1
1706928729540468352,5,PilotStdby,38.389010481057085,-1.681820307278031,-0.1564323421194213,-0.0483084448645256,14.28125,51.41249847412109,-0.5206845848510763,0.3154301572030208,0.0,False,False,1,1
1706928729550468352,5,PilotStdby,38.53307379293437,-1.687706712704539,-0.1569890664822413,-0.0485988810801369,14.280464601734868,51.40967096366755,-0.5307252908193052,0.3345252776585996,0.0,False,False,1,1
1706928729560468352,5,PilotStdby,38.6763143836788,-1.6938014853753884,-0.1573658130130368,-0.0488842326083789,14.265625,51.35624694824219,-0.5493590831756592,0.3531590700149536,0.0,False,False,1,1
1706928729570468352,5,PilotStdby,38.81980642786493,-1.699937169392797,-0.1577169208678821,-0.04917196306507,14.266059255815794,51.35781031158684,-0.5496317271936126,0.3534317140329071,0.0,False,False,1,1
1706928729580468352,5,PilotStdby,38.96484771730502,-1.706322239349447,-0.1579123937267379,-0.0494741841754973,14.28125,51.41249847412109,-0.5591691136360168,0.3629691004753113,0.0,False,False,1,1
1706928729590468352,5,PilotStdby,39.10959680204223,-1.7127169423260966,-0.1580881931400224,-0.0497805291123313,14.28125,51.41249847412109,-0.5591691136360168,0.3629691004753113,0.0,False,False,1,1
1706928729600468352,5,PilotStdby,39.25273210075284,-1.719163287493302,-0.1581566762430544,-0.0501093211188204,14.28125,51.41249847412109,-0.5034280825733907,0.428000209304781,0.0,False,False,1,1
1706928729610468352,5,PilotStdby,39.39601513685193,-1.7255918666435264,-0.1581776907010113,-0.0504393905036911,14.28125,51.41249847412109,-0.5003090500831604,0.4316390752792358,0.0,False,False,1,1
1706928729620468352,5,PilotStdby,39.54020625710427,-1.7319148776759905,-0.1579140058501611,-0.0507771718965055,14.29542032572879,51.46351303056561,-0.4469289167246434,0.4494324710839091,0.0,False,False,2,1
1706928729630468352,5,PilotStdby,39.68433482828323,-1.7382777153766256,-0.1576860735640188,-0.0511203743497086,14.296875,51.46875,-0.4414491057395935,0.4512590765953064,0.0,False,False,2,1
1706928729640468352,5,PilotStdby,39.8280945382653,-1.7448614273703242,-0.1576572678088563,-0.0514937159438782,14.296875,51.46875,-0.4239443072475349,0.4600115024307145,0.0,False,False,2,1
1706928729650468352,5,PilotStdby,39.97182997295158,-1.751461767189312,-0.1576449139110209,-0.0518714079309452,14.296875,51.46875,-0.4218291044235229,0.461069107055664,0.0,False,False,2,1
1706928729660468352,5,PilotStdby,40.11544985692217,-1.758156344598774,-0.1577248605680008,-0.0522735618291597,14.284772885769156,51.42518120692186,-0.4066327206067927,0.5142564273312688,0.0,False,False,2,1
1706928729670468352,5,PilotStdby,40.2591352587483,-1.7648720444201444,-0.1578258791252249,-0.0526804088423367,14.28125,51.41249847412109,-0.4022091031074524,0.5297390818595886,0.0,False,False,2,1
1706928729680468352,5,PilotStdby,40.403178868198665,-1.7717091006434202,-0.1580489423638287,-0.0531143805450463,14.28125,51.41249847412109,-0.3664414401550252,0.5726602513240008,0.0,False,False,2,1
1706928729690468352,5,PilotStdby,40.547201325137394,-1.778563730234282,-0.1582851062564767,-0.0535528944875168,14.28125,51.41249847412109,-0.3531590700149536,0.5885990858078003,0.0,False,False,2,1
1706928729700468352,5,PilotStdby,40.691124548608514,-1.7855192032493503,-0.1585957383324423,-0.0540172798035915,14.292394211965595,51.45261872549919,-0.3601558737806601,0.6165862158470367,0.0,False,False,2,1
1706928729710468352,5,PilotStdby,40.83499850797898,-1.792676374585653,-0.1588653998300948,-0.0544823284663046,14.296875,51.46875,-0.3629691004753113,0.6278390884399414,0.0,False,False,2,1
1706928729720468352,5,PilotStdby,40.97857209675158,-1.800976744809077,-0.1589025953177572,-0.0549510727689494,14.285994427979412,51.42957887817002,-0.3629691004753113,0.6346703679886183,0.0,False,False,2,1
1706928729730468352,5,PilotStdby,41.12213125328253,-1.8091847192242767,-0.1589948144393087,-0.055422954362122,14.28125,51.41249847412109,-0.3629691004753113,0.6376491189002991,0.0,False,False,2,1
1706928729740468352,5,PilotStdby,41.26563003367164,-1.8168752841215792,-0.1593958773312351,-0.055912512393009,14.291854436680046,51.45067548175877,-0.3496533205317163,0.6176754287585489,0.0,False,False,2,1
1706928729750468352,5,PilotStdby,41.40975324469764,-1.824600349110142,-0.1598366751983544,-0.0564063699970243,14.296875,51.46875,-0.3433490991592407,0.6082190871238708,0.0,False,False,2,1
1706928729760468352,5,PilotStdby,41.55746333908519,-1.832523626298098,-0.1605070119812151,-0.0569249991508217,14.30720619642874,51.50594079378462,-0.3303764215574175,0.621191764725694,0.0,False,False,2,1
1706928729770468352,5,PilotStdby,41.70440568751428,-1.8404028506254235,-0.1611864939412424,-0.0574432792968783,14.3125,51.52499771118164,-0.3237290978431701,0.6278390884399414,0.0,False,False,2,1
1706928729780468352,5,PilotStdby,41.84448952641969,-1.8478884103510609,-0.1619482309915749,-0.0579585454103161,14.3125,51.52499771118164,-0.2859458116728621,0.6341363187438531,0.0,False,False,2,1
1706928729790468352,5,PilotStdby,41.98507772091807,-1.855413924746472,-0.1627347818574627,-0.0584769301337124,14.3125,51.52499771118164,-0.2648690640926361,0.6376491189002991,0.0,False,False,2,1
1706928729800468352,5,PilotStdby,42.12855830388253,-1.86316910603,-0.1636645419333202,-0.0590132514123882,14.293754067008429,51.45751281007635,-0.2413301872523512,0.6376491189002991,0.0,False,False,2,1
1706928729810468352,5,PilotStdby,42.27209070352092,-1.8712776200350163,-0.1645516618227134,-0.0595504249481431,14.28125,51.41249847412109,-0.2256290912628173,0.6376491189002991,0.0,False,False,2,1
1706928729820468352,5,PilotStdby,42.4159630777308,-1.8815521499050192,-0.1651776795735084,-0.0600929042128176,14.290358006069855,51.445288185426286,-0.2313474621772924,0.6433674724426313,0.0,False,False,2,1
1706928729830468352,5,PilotStdby,42.55973049325576,-1.8916178370789112,-0.1658238866579591,-0.0606347832709191,14.296875,51.46875,-0.2354390919208526,0.647459089756012,0.0,False,False,2,1
1706928729840468352,5,PilotStdby,42.70289994439281,-1.9005326071651325,-0.1665811275456992,-0.061173282356901,14.2791925917495,51.40509160350052,-0.2520916609686067,0.6585608136966871,0.0,False,False,2,1
1706928729850468352,5,PilotStdby,42.845985829972506,-1.9094211263279703,-0.1673290960696523,-0.0617115756473777,14.265625,51.35624694824219,-0.2648690640926361,0.6670790910720825,0.0,False,False,2,1
1706928729860468352,5,PilotStdby,42.98861098341513,-1.9181595900699904,-0.1680237089021332,-0.0622487617449795,14.265625,51.35624694824219,-0.2755733171965913,0.6724312338835698,0.0,False,False,2,1
1706928729870468352,5,PilotStdby,43.13152560266326,-1.9269090673124083,-0.1687090043315535,-0.0627847356411845,14.265625,51.35624694824219,-0.2844890654087066,0.6768891215324402,0.0,False,False,2,1
1706928729880468352,5,PilotStdby,43.27628346417441,-1.935728128843266,-0.1693340963600942,-0.0633128032592331,14.27383444560878,51.38580175413747,-0.29479750276221,0.6614264498439103,0.0,False,False,2,1
1706928729890468352,5,PilotStdby,43.42092723501855,-1.944538806511673,-0.1699432767860305,-0.0638400124890618,14.28125,51.41249847412109,-0.3041090667247772,0.647459089756012,0.0,False,False,2,1
1706928729900468352,5,PilotStdby,43.56493809557014,-1.953302708369165,-0.1704613171384217,-0.06436237751679,14.273336371164245,51.38400863749705,-0.3090775748803448,0.6226166395424689,0.0,False,False,2,1
1706928729910468352,5,PilotStdby,43.7088876805733,-1.96235784243504,-0.1709075811616944,-0.0648839174219501,14.265625,51.35624694824219,-0.3139190971851349,0.598409116268158,0.0,False,False,2,1
1706928729920468352,5,PilotStdby,43.85247335826989,-1.973043151620459,-0.1709516924407914,-0.0654007602230452,14.257956117329432,51.32864009399962,-0.2754004442342597,0.5839646067843469,0.0,False,False,2,1
1706928729930468352,5,PilotStdby,43.99608937255925,-1.983562978934288,-0.1710073576817556,-0.06591766740289,14.25,51.29999923706055,-0.2354390919208526,0.5689790844917297,0.0,False,False,2,1
1706928729940468352,5,PilotStdby,44.139904501374986,-1.9931156461218509,-0.1711306685630838,-0.0664350289246134,14.264812798121202,51.35332494865629,-0.2586892472848813,0.5829292003126831,0.0,False,False,2,1
1706928729950468352,5,PilotStdby,44.2838624532169,-2.002658254596099,-0.1712469963148315,-0.0669517987201222,14.28125,51.41249847412109,-0.2844890654087066,0.598409116268158,0.0,False,False,2,1
1706928729960468352,5,PilotStdby,44.42863381843563,-2.012140630684144,-0.1713224825743378,-0.0674650318853492,14.28125,51.41249847412109,-0.3068704416960857,0.6163142172980612,0.0,False,False,2,1
