ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI
1695432407998481408,2,SysPsv,6.6889127730611335,28.75498626351714,0.280703522280767,1.8381750131336916,3.453125,12.431249618530272,0.0686709359288215,-0.3237309455871582,0.0,False,False
1695432408008481408,2,SysPsv,6.679946636658372,28.78847907780994,0.2807921431586102,1.8394134292488,3.453125,12.431249618530272,0.052019845031117,-0.3570331273825672,0.0,False,False
1695432408018481408,2,SysPsv,6.670978683965643,28.821959259002824,0.2808020679930081,1.840650756510048,3.453125,12.431249618530272,0.049050934612751,-0.3629709482192993,0.0,False,False
1695432408028481408,2,SysPsv,6.661856956378699,28.855516742880127,0.2810535333045898,1.841900322296844,3.453125,12.431249618530272,0.0572032669712484,-0.395580290036496,0.0,False,False
1695432408038481408,2,SysPsv,6.65269898955205,28.88909170256045,0.2813622814143919,1.8431527588623693,3.453125,12.431249618530272,0.0588609315454959,-0.4022109508514404,0.0,False,False
1695432408048481408,2,SysPsv,6.6434659235280265,28.922558315490733,0.2817383345829611,1.844396367346325,3.453125,12.431249618530272,0.0588609315454959,-0.4101710749031762,0.0,False,False
1695432408058481408,2,SysPsv,6.634215092006627,28.95600049563893,0.2821301072532947,1.8456379470781892,3.453125,12.431249618530272,0.0588609315454959,-0.4120209515094757,0.0,False,False
1695432408068481408,2,SysPsv,6.624862995427179,28.989496869715254,0.2825550287917444,1.8468768940101017,3.453125,12.431249618530272,0.0666482044329237,-0.3808718717884451,0.0,False,False
1695432408078481408,2,SysPsv,6.615487171493726,29.023005212566773,0.2829877849138889,1.848115186111173,3.453125,12.431249618530272,0.0686709359288215,-0.3727809488773346,0.0,False,False
1695432408088481408,2,SysPsv,6.6060847846271145,29.05635276357941,0.2834527104065145,1.8493476105132884,3.453125,12.431249618530272,0.0837798697933047,-0.3350086142161265,0.0,False,False
1695432408098481408,2,SysPsv,6.596675960026005,29.08966365618244,0.2839251527918698,1.850578697554256,3.4649183888232846,12.473706178205257,0.0882909372448921,-0.3237309455871582,0.0,False,False
1695432408108481408,2,SysPsv,6.58699714733217,29.123206745337484,0.2840798761121874,1.8518044755676168,3.468749761581421,12.487499237060549,0.0736718343447105,-0.2798736368866136,0.0,False,False
1695432408118481408,2,SysPsv,6.57725299420099,29.15680538331253,0.2841574119740464,1.853028932479297,3.4572318919718112,12.446034554963102,0.0686709359288215,-0.2648709416389465,0.0,False,False
1695432408128481408,2,SysPsv,6.567578331465427,29.19027804144048,0.2844796646145795,1.8542583616713235,3.453125,12.431249618530272,0.0829628560614764,-0.24343307229451,0.0,False,False
1695432408138481408,2,SysPsv,6.557920193962389,29.223721148705067,0.2848609928298771,1.8554890224971865,3.453125,12.431249618530272,0.0882909372448921,-0.2283902652244425,0.0,False,False
1695432408148481408,2,SysPsv,6.548218999613482,29.257186565392885,0.2853151890305874,1.856731669553151,3.453125,12.431249618530272,0.0882909372448921,-0.2256309539079666,0.0,False,False
